axis,participant_id,trial_number,block_id,winner,loser
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSG-LD,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSG-LD,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MSDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSG-LD-ext,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD-ext,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSG-LD-ext,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MGE-LDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD-ext,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD-ext,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MGE-LDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSLDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MGE-LDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD-ext,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSLDM,MSDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD,MSDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSDM,MSLDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSDM,MSLDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MSDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSDM,MSLDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MSDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSDM,MSLDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD-ext,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSLDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSG-LD-ext,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSLDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSG-LD-ext,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD-ext,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MGE-LDM,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MSDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSG-LD-ext,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSLDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSDM,MGE-LDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSLDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSDM,MGE-LDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSDM,MGE-LDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSDM,MGE-LDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD-ext,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSDM,MGE-LDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MGE-LDM,MSDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MGE-LDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MSDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSG-LD-ext,MSG-LD
